RATE,ID,YEAR,CITY,STATE,MKT_TIER
140,120127,2019,The Woodlands,TX,
130,120128,2019,Sugar Land,TX,
130,120132,2019,San Antonio,TX,
100,120137,2019,San Antonio,TX,
499,120153,2017,Houston,TX,
239,120153,2018,Houston,TX,
139,120153,2019,Houston,TX,
150,120153,2020,Houston,TX,
215.5,120155,2017,Austin,TX,
269,120155,2018,Austin,TX,
229,120157,2017,Houston,TX,
279,120157,2018,Houston,TX,
149,120157,2019,Houston,TX,
139,120157,2020,Houston,TX,
166,120158,2017,Corpus Christi,TX,
229,120158,2018,Corpus Christi,TX,
162.27,120161,2017,Dallas,TX,
162.9,120161,2018,Dallas,TX,
118,120161,2019,Dallas,TX,
999,121355,2019,Laguna Beach,CA,
171,121507,2017,Santa Barbara,CA,
189,121607,2017,Los Angeles,CA,
199,121607,2018,Los Angeles,CA,
156,121607,2019,Los Angeles,CA,
115,123177,2018,Philadelphia,PA,
216,124257,2017,Los Angeles,CA,
140,124263,2019,Wichita,KS,
999,124386,2017,New York,NY,
999,124386,2018,New York,NY,
500,124386,2019,New York,NY,
295,124413,2017,Washington,DC,
279,124413,2018,Washington,DC,
91,124450,2017,Casper,WY,
65,124450,2018,Casper,WY,
55,124450,2019,Casper,WY,
999,124460,2019,Half Moon Bay,CA,
163,124694,2017,Portland,OR,
399,124694,2018,Portland,OR,
299,124694,2019,Portland,OR,
131,124695,2017,Seattle,WA,
499,124695,2018,Seattle,WA,
479,124695,2019,Seattle,WA,
209,124696,2017,Portland,OR,
359,124696,2018,Portland,OR,
299,124696,2019,Portland,OR,
249,124832,2017,Cambridge,MA,
85,124848,2019,Bristol,RI,
650,125115,2018,Laguna Beach,CA,
499,125115,2019,Laguna Beach,CA,
114,125890,2017,Houston,TX,
103,125890,2019,Houston,TX,
120,125892,2018,Houston,TX,
124,125892,2019,Houston,TX,
93,125893,2019,Richardson,TX,
110,125894,2019,Dallas,TX,
139,125895,2018,Austin,TX,
124,125895,2019,Austin,TX,
54,127673,2018,Roswell,NM,
79,127699,2017,Ajo,AZ,
125,127934,2018,Casa Grande,AZ,
64,128331,2018,Miner,MO,
85,128331,2019,Miner,MO,
89,128332,2018,Cape Girardeau,MO,
80,128332,2019,Cape Girardeau,MO,
100,128333,2019,Hayti,MO,
85,128334,2019,Fenton,MO,
100,128335,2019,St Louis,MO,
97,128336,2017,St. Joseph,MO,
130,128336,2019,Saint Joseph,MO,
115,128338,2019,Merriam,KS,
110,128339,2019,Maryland Heights,MO,
125,128340,2019,Kansas City,MO,
130,128341,2019,Fairview Heights,IL,
91,128342,2018,Fenton,MO,
130,128342,2019,Fenton,MO,
115,128343,2019,Poplar Bluff,MO,
70,128344,2019,Rolla,MO,
110,128345,2019,Collinsville,IL,
150,128347,2019,Saint Louis,MO,
140,128348,2019,Columbia,MO,
140,128349,2019,St. Louis,MO,
120,128350,2019,Joplin,MO,
120,128351,2019,Saint Louis,MO,
130,128352,2019,Cape Girardeau,MO,
77,128353,2018,Jackson,MO,
90,128353,2019,Jackson,MO,
160,128356,2019,Creve Coeur,MO,
130,128357,2019,Springfield,MO,
117,128358,2019,Kansas City,MO,
140,128360,2019,Overland Park,KS,
120,128361,2019,Saint Louis,MO,
160,128362,2019,Chesterfield,MO,
97,128363,2017,O'fallon,IL,
140,128363,2019,O'fallon,IL,
89,131457,2019,Terre Haute,IN,
134,131460,2019,Indianapolis,IN,
120,131461,2019,Springfield,IL,
91,131462,2018,Terre Haute,IN,
119,131462,2019,Terre Haute,IN,
100,131463,2019,Marion,IL,
130,131464,2019,Champaign,IL,
124,131465,2019,Evansville,IN,
120,131466,2019,Dublin,OH,
150,131467,2019,Columbus,OH,
125,131468,2019,Sharonville,OH,
135,131469,2019,Dayton,OH,
98,131470,2017,Grove City,OH,
125,131470,2019,Grove City,OH,
120,131471,2019,Franklin,OH,
99,131566,2017,Chicago,IL,
125,131567,2017,Cincinnati,OH,
89,131567,2019,Cincinnati,OH,
95,131825,2017,Grants Pass,OR,
100,131825,2018,Grants Pass,OR,
154,131886,2017,Bellingham,WA,
85,131983,2017,Canyonville,OR,
129,132043,2018,La Conner,WA,
119,132633,2017,Boulder,CO,
129,132633,2018,Boulder,CO,
109,132633,2019,Boulder,CO,
111,133137,2019,St. Louis,MO,
150,133379,2017,Chicago,IL,
140,133379,2020,Chicago,IL,
399,133381,2017,Indianapolis,IN,
269,133381,2018,Indianapolis,IN,
89,133417,2017,Plymouth,IN,
94,133417,2018,Plymouth,IN,
79,133417,2019,Plymouth,IN,
199,135991,2017,Phoenix,AZ,
214,135991,2018,Phoenix,AZ,
257,136493,2018,Portland,OR,
202,136493,2019,Portland,OR,
95,138258,2019,Orlando,FL,
214,144457,2017,Milpitas,CA,
89,144458,2017,Hillsboro,OR,
123,144459,2018,Sacramento,CA,
236.5,144464,2017,Sunnyvale,CA,
134,150898,2017,San Rafael,CA,
158,154048,2018,Tacoma,WA,
169,154062,2018,Lexington,KY,
229,154080,2018,New York,NY,
152,154124,2019,Sacramento,CA,
629,154138,2018,New York,NY,
106.67,154327,2019,New York,NY,
55.88,155157,2017,Fargo,ND,
169,156517,2017,West Des Moines,IA,
137,156517,2018,West Des Moines,IA,
369,157494,2017,New York,NY,
449,157494,2018,New York,NY,
709,157494,2019,New York,NY,
399,157646,2017,Washington,DC,
259,160236,2017,Boston,MA,
150,160243,2017,Midland,MI,
299.05,160263,2017,Boston,MA,
169,160468,2017,Baltimore,MD,
299.5,164197,2018,Cambridge,MA,
163,165179,2017,Stamford,CT,
156,165268,2017,San Jose,CA,
165,165268,2019,San Jose,CA,
144,165383,2020,Bellingham,WA,
142,165596,2019,Brookline,MA,
999,166062,2018,Sausalito,CA,
999,166062,2019,Sausalito,CA,
146,170705,2018,Princeton,NJ,
449,171419,2017,Boston,MA,
419,171419,2018,Boston,MA,
159,177122,2017,New York,NY,
189,177122,2018,New York,NY,
156,177122,2019,New York,NY,
65,178100,2017,Marshalltown,IA,
72,178273,2017,Shelby,MT,
90,178318,2019,Okemos,MI,
74,179517,2019,South Hill,VA,
85,179726,2019,Rehoboth Beach,DE,
75,179748,2017,Rhinelander,WI,
115,180199,2019,Hawthorne,NY,
101,180264,2017,Ankeny,IA,
89,180419,2017,York,PA,
73.8,180427,2017,Crystal Lake,IL,
210,180741,2017,Palo Alto,CA,
229,181089,2017,Burlingame,CA,
122,181099,2019,Greenville,SC,
94,181101,2019,Harrisburg,PA,
131,181108,2017,Chicago,IL,
119,181108,2018,Chicago,IL,
111,181108,2019,Chicago,IL,
153,181112,2017,Los Angeles,CA,
134,181112,2019,Los Angeles,CA,
159,181116,2017,Natick,MA,
142,181124,2017,Atlanta,GA,
256,181127,2017,Milpitas,CA,
142,181128,2017,Chandler,AZ,
159,181128,2018,Chandler,AZ,
132,181132,2017,Bridgeton,MO,
129,181132,2018,Bridgeton,MO,
110,181228,2017,Richardson,TX,
159,181261,2017,West Palm Beach,FL,
80,181277,2017,Boston,MA,
159,181302,2017,San Francisco,CA,
180,181302,2019,San Francisco,CA,
105,181338,2017,Sterling,VA,
85,181350,2017,Nashville,TN,
86,181370,2019,San Francisco,CA,
108,181406,2019,Farmington Hills,MI,
112,181409,2017,Houston,TX,
139,181410,2018,Houston,TX,
122,181587,2018,Ann Arbor,MI,
99,181613,2017,Rochester,MN,
207,181618,2017,Santa Clara,CA,
144,181621,2019,Secaucus,NJ,
90,181653,2019,Waltham,MA,
999,181683,2018,New York,NY,
499.5,181683,2019,New York,NY,
144,181694,2017,Chicago,IL,
119,181694,2019,Chicago,IL,
102,181744,2019,Minneapolis,MN,
201,181773,2017,Rutherford,NJ,
199,181773,2018,Rutherford,NJ,
127,181882,2017,Dedham,MA,
109,181888,2017,Exton,PA,
94,181890,2017,Milford,MA,
114,182040,2017,Chattanooga,TN,
189,182042,2017,Nashville,TN,
179,182042,2018,Nashville,TN,
129,182044,2017,Orlando,FL,
124,182048,2018,Winston-salem,NC,
999,182057,2019,San Antonio,TX,
146,182058,2018,Amherst,NY,
230,182099,2017,New York,NY,
189,182109,2018,Alpharetta,GA,
169,182110,2017,Alpharetta,GA,
169,182110,2018,Alpharetta,GA,
139,182111,2019,Roseville,CA,
99,182126,2017,Miamisburg,OH,
229,182131,2017,Newark,DE,
143,182133,2017,Lakewood,CO,
179,182135,2017,Austin,TX,
159,182135,2018,Austin,TX,
233,182137,2017,Manchester,CT,
249,182183,2017,Fremont,CA,
212,182184,2017,Kansas City,MO,
149,182184,2019,Kansas City,MO,
119,182185,2017,Livonia,MI,
141,182185,2018,Livonia,MI,
145,182190,2017,Ypsilanti,MI,
134,182190,2018,Ypsilanti,MI,
149,182195,2018,Cleveland,OH,
152,182199,2018,Highlands Ranch,CO,
203,182248,2017,Milpitas,CA,
159.02,182254,2017,Englewood,CO,
125,182255,2018,Linthicum,MD,
155,182257,2017,Alpharetta,GA,
197,182297,2019,San Francisco,CA,
196,182303,2018,Pittsburgh,PA,
139,182318,2017,Jacksonville,FL,
132,182320,2017,Glen Allen,VA,
212,182322,2018,Pittsford,NY,
151,182421,2019,Edina,MN,
99,182423,2017,Fort Collins,CO,
132.5,182429,2017,Dayton,OH,
143,182431,2017,Greenville,SC,
307.35,183640,2018,New York,NY,
165,183640,2019,New York,NY,
179,183716,2018,Miami,FL,
71,183721,2017,Atlanta,GA,
999,183721,2019,Atlanta,GA,
219,183795,2017,Los Angeles,CA,
147,183801,2018,Peachtree Corners,GA,
194,183806,2017,Atlanta,GA,
123,183809,2019,South Portland,ME,
239,183823,2017,Costa Mesa,CA,
219,183823,2018,Costa Mesa,CA,
175,183825,2019,Rosemont,IL,
219,183831,2017,Woodland Hills,CA,
149,183832,2018,Dulles,VA,
142,183838,2018,Wichita,KS,
229,183861,2017,Austin,TX,
130,183862,2019,Denver,CO,
145,183874,2017,Northbrook,IL,
129,183877,2017,Orlando,FL,
299,183911,2017,Mountain View,CA,
203,183914,2018,Seattle,WA,
182,183935,2019,East Elmhurst,NY,
238,183947,2017,San Bruno,CA,
139,183953,2017,Chicago,IL,
87,183954,2017,Wood Dale,IL,
139,183960,2017,Atlanta,GA,
84.5,183970,2017,Rockville,MD,
476.1,183991,2017,Key Biscayne,FL,
172,186345,2017,Portland,OR,
184,186345,2018,Portland,OR,
215,186512,2017,Stamford,CT,
309,188598,2018,San Francisco,CA,
321,188598,2019,San Francisco,CA,
88,191506,2020,Houma,LA,
134,193833,2017,Sandy,UT,
599,194141,2017,New York,NY,
599,194142,2017,New York,NY,
275,194142,2019,New York,NY,
110,194887,2017,Ridgeland,MS,
279,195124,2017,West Hollywood,CA,
139,195130,2017,New York,NY,
145,195130,2019,New York,NY,
299,195486,2019,State College,PA,
128,195740,2019,Herndon,VA,
136,195741,2019,Windsor,CT,
110,195751,2017,Lake Mary,FL,
114,195865,2020,Naperville,IL,
129,196494,2019,Chicago,IL,
130,197993,2019,Longmont,CO,
173.99,198338,2019,Estero,FL,
119,198340,2019,Germantown,TN,
371,198467,2018,Washington,DC,
359,198467,2019,Washington,DC,
129,198470,2018,Fort Lauderdale,FL,
99,198539,2017,Deer Park,TX,
109,198586,2019,North Charleston,SC,
179,198794,2019,Newark,CA,
139,198797,2017,Brea,CA,
109,199013,2017,Milwaukee,WI,
109,199057,2018,Spokane,WA,
148,199070,2017,Carmel,IN,
124.5,199078,2017,Denver,CO,
141,199095,2017,Rosemont,IL,
188,199111,2018,Philadelphia,PA,
112,199126,2017,Cedar Rapids,IA,
77,199311,2019,Chicago,IL,
120,199403,2019,Albuquerque,NM,
119,199405,2017,Elk Grove,CA,
109,199406,2018,Mcdonough,GA,
96.99,199411,2019,Waukegan,IL,
139,199413,2017,Houston,TX,
133,199413,2019,Houston,TX,
119,199413,2020,Houston,TX,
126,199414,2019,Herndon,VA,
107,199415,2019,Dublin,OH,
250,199675,2018,New York,NY,
265,199675,2019,New York,NY,
189,199689,2017,New York,NY,
149,199689,2019,New York,NY,
120,199690,2017,Altoona,PA,
115,199750,2018,Broomfield,CO,
211,199776,2017,Boulder,CO,
97,199831,2019,Durham,NC,
135,199839,2019,Mount Kisco,NY,
99,199898,2018,Duncanville,TX,
117,199903,2017,Ames,IA,
148,200101,2017,Kansas City,MO,
349,200212,2019,Burbank,CA,
299,200213,2019,Burbank,CA,
370,200216,2019,Bellevue,WA,
140,200220,2017,Portland,OR,
499,200220,2019,Portland,OR,
399,200221,2019,Seatac,WA,
90,200753,2017,Addison,TX,
92,200753,2019,Addison,TX,
197,201498,2019,Miami,FL,
129,201708,2017,Mobile,AL,
126.5,201874,2018,Bolingbrook,IL,
111,202117,2019,San Antonio,TX,
164,202120,2018,Phoenix,AZ,
159,202469,2017,New York,NY,
159,202488,2017,San Diego,CA,
149,202542,2017,Bloomington,MN,
120,202548,2018,Arlington,TX,
119,202549,2017,Durham,NC,
309,202556,2017,San Francisco,CA,
999,202556,2018,San Francisco,CA,
169,202557,2018,Louisville,KY,
179,202559,2017,Bloomington,MN,
149,202559,2018,Bloomington,MN,
134,202563,2017,Fullerton,CA,
167,202564,2019,Greenbelt,MD,
146,202568,2017,Dayton,OH,
145,202569,2017,Peabody,MA,
129,202580,2018,Mooresville,NC,
166,202598,2017,St. Louis,MO,
189,203352,2017,Seattle,WA,
184,203352,2019,Seattle,WA,
169,203362,2019,Phoenix,AZ,
110,204468,2019,Birmingham,AL,
92,204672,2017,Mobile,AL,
145,204751,2018,Houston,TX,
267,204953,2018,Memphis,TN,
128,205572,2019,San Antonio,TX,
88,205587,2018,Green Bay,WI,
151,205703,2017,Hermosa Beach,CA,
169,205705,2019,Livermore,CA,
79,205751,2017,Tempe,AZ,
155,205805,2019,Torrance,CA,
94.99,205806,2019,Lincolnshire,IL,
219,205810,2019,Fort Lauderdale,FL,
169,205826,2017,Metairie,LA,
94,205839,2017,Rolling Meadows,IL,
97,205863,2017,Baton Rouge,LA,
119.5,205884,2017,Bloomington,MN,
139,205890,2017,Albany,NY,
93,205931,2019,Jefferson City,MO,
102,206172,2017,Angleton,TX,
178,206892,2019,Fremont,CA,
194,208588,2017,Atlanta,GA,
189,208594,2018,Boulder,CO,
149,208618,2017,Houston,TX,
455,208845,2017,Boston,MA,
330,208845,2018,Boston,MA,
366.33,208845,2019,Boston,MA,
72,208886,2017,Austin,TX,
169,208902,2019,Minnetonka,MN,
162,208903,2017,Minneapolis,MN,
146,208907,2018,Omaha,NE,
149,208908,2017,Coraopolis,PA,
125,208908,2018,Coraopolis,PA,
122,208911,2017,San Antonio,TX,
163,208913,2018,St Louis,MO,
120,209476,2019,San Antonio,TX,
102,209954,2019,Chicago,IL,
199,211315,2017,Palo Alto,CA,
600,211315,2018,Palo Alto,CA,
600,211315,2019,Palo Alto,CA,
87,211396,2017,Akron,OH,
108,211404,2017,Phoenix,AZ,
107,211412,2019,Normal,IL,
93,211431,2017,Aiken,SC,
158,211438,2019,San Antonio,TX,
97,211459,2017,Colorado Springs,CO,
129,211894,2017,Mayfield Heights,OH,
92,211897,2017,Chanhassen,MN,
129,211899,2017,Carle Place,NY,
999,211936,2018,New York,NY,
999,211936,2019,New York,NY,
149,212023,2018,Birmingham,AL,
132,212194,2019,Bloomington,MN,
126,212194,2019,Minneapolis,MN,
109,213043,2019,Gillette,WY,
199,213104,2017,Alpharetta,GA,
71,213180,2019,Durham,NC,
62.1,213655,2017,Ennis,TX,
188,213660,2017,Mountain View,CA,
98,214493,2018,Morris Plains,NJ,
169,215684,2017,La Jolla,CA,
265,215684,2018,La Jolla,CA,
289,215684,2019,La Jolla,CA,
705,215740,2018,Washington,DC,
595,215740,2019,Washington,DC,
100,216985,2019,San Antonio,TX,
899,217262,2017,Miami Beach,FL,
1000,217262,2018,Miami Beach,FL,
238,217488,2017,Mountain View,CA,
129,217555,2017,Albany,GA,
127,217558,2017,Albuquerque,NM,
131,217582,2017,Atlanta,GA,
109,217588,2017,Norcross,GA,
129,217604,2017,Hunt Valley,MD,
175,217620,2017,Birmingham,AL,
144,217629,2017,Andover,MA,
114,217629,2019,Andover,MA,
179,217636,2017,Marlborough,MA,
169,217636,2018,Marlborough,MA,
178.5,217638,2017,Natick,MA,
105,217643,2018,Westborough,MA,
91,217653,2017,Brownsville,TX,
119,217657,2017,Buffalo,NY,
107,217666,2017,Charleston,SC,
120,217667,2017,North Charleston,SC,
122,217669,2017,Charlotte,NC,
192,217671,2018,Charlotte,NC,
143,217684,2017,Deerfield,IL,
175,217692,2017,Chicago,IL,
156,217693,2017,Naperville,IL,
139.99,217697,2017,Hammond,IN,
126,217697,2020,Hammond,IN,
153,217734,2017,Irving,TX,
114,217736,2018,Dallas,TX,
122,217737,2017,Dallas,TX,
92,217746,2017,Dalton,GA,
125.99,217749,2017,Beavercreek,OH,
109.99,217749,2018,Beavercreek,OH,
129,217751,2017,Dayton,OH,
189,217755,2017,Denver,CO,
141,217756,2017,Denver,CO,
129,217756,2018,Denver,CO,
112,217772,2017,Southfield,MI,
133,217782,2018,Sterling,VA,
159,217789,2017,El Paso,TX,
144,217801,2018,Foothill Ranch,CA,
178,217810,2018,Fort Worth,TX,
145,217812,2018,Fort Worth,TX,
161,217817,2017,Fremont,CA,
124,217825,2017,Gainesville,FL,
134,217825,2018,Gainesville,FL,
214,217827,2017,Gaithersburg,MD,
179,217837,2017,Grand Rapids,MI,
180,217852,2018,Whippany,NJ,
112,217856,2018,Harrisonburg,VA,
126,217864,2018,High Point,NC,
161,217871,2018,The Woodlands,TX,
139,217875,2017,Houston,TX,
169,217881,2017,Indianapolis,IN,
115,217884,2019,Indianapolis,IN,
95,217885,2018,Indianapolis,IN,
116,217886,2017,Indianapolis,IN,
138,217889,2017,Ithaca,NY,
149,217900,2018,Overland Park,KS,
152,217926,2017,Red Bank,NJ,
179,217934,2018,Burbank,CA,
189,217937,2017,Los Angeles,CA,
149,217952,2017,Lyndhurst,NJ,
129,217965,2018,Memphis,TN,
142,217980,2017,Middletown,NY,
121,217980,2019,Middletown,NY,
149.5,217986,2017,Eden Prairie,MN,
104,218005,2017,Myrtle Beach,SC,
89,218006,2017,Myrtle Beach,SC,
144,218007,2017,Naples,FL,
208,218026,2017,New York,NY,
315,218026,2018,New York,NY,
100,218045,2019,Oklahoma City,OK,
139,218056,2017,Lake Mary,FL,
186,218073,2018,Parsippany,NJ,
165,218082,2017,Collegeville,PA,
179,218086,2017,North Wales,PA,
179,218087,2017,Phoenix,AZ,
157,218089,2017,Chandler,AZ,
102,218101,2019,South Portland,ME,
159,218115,2019,Lincoln,RI,
159,218117,2017,Warwick,RI,
115,218117,2019,Warwick,RI,
94.67,218121,2017,Raleigh,NC,
141,218125,2018,Reno,NV,
160,218131,2017,Richmond,VA,
127,218133,2019,Riverside,CA,
160,218136,2017,Rochester,MN,
130,218148,2017,Sacramento,CA,
233,218151,2017,Sacramento,CA,
141.5,218158,2017,Salt Lake City,UT,
149,218159,2017,Sandy,UT,
195,218167,2018,San Diego,CA,
129,218172,2017,Carlsbad,CA,
121,218172,2018,Carlsbad,CA,
242,218184,2018,Foster City,CA,
134,218188,2017,Valencia,CA,
259,218195,2017,Savannah,GA,
150,218204,2018,Federal Way,WA,
202,218205,2017,Kirkland,WA,
129,218219,2017,Spokane,WA,
163,218231,2017,Saint Petersburg,FL,
139,218238,2017,East Syracuse,NY,
89,218269,2017,Tulsa,OK,
119,218273,2017,Vacaville,CA,
99,218274,2017,Valdosta,GA,
99,218280,2017,Virginia Beach,VA,
127,218284,2019,Wall Township,NJ,
129,218290,2017,Waterbury,CT,
175,218292,2017,West Orange,NJ,
115,218296,2017,Wichita,KS,
118,218327,2018,Austin,TX,
89,218336,2017,Milford,MA,
109,218339,2018,Brunswick,ME,
87,218345,2017,North Charleston,SC,
999,218352,2019,Naperville,IL,
107,218353,2017,Naperville,IL,
124,218366,2017,Columbus,OH,
129,218389,2017,Germantown,MD,
69,218401,2018,Houma,LA,
62,218401,2020,Houma,LA,
85,218406,2017,Indianapolis,IN,
109,218408,2017,Pearl,MS,
129,218411,2017,Jacksonville,FL,
104,218445,2017,Murfreesboro,TN,
119,218457,2017,Orlando,FL,
125,218470,2017,Rogers,AR,
114,218485,2017,Malta,NY,
129,218492,2019,Steamboat Springs,CO,
105,218550,2017,Tewksbury,MA,
89,218621,2017,Loveland,CO,
149,218624,2017,Fort Worth,TX,
103,218635,2018,Greeley,CO,
96,218637,2017,Greensboro,NC,
129,218704,2018,Midland,TX,
123,218706,2019,Bloomington,MN,
112,218709,2017,Eden Prairie,MN,
149,218723,2017,Nashville,TN,
120,218763,2019,Racine,WI,
82,218771,2017,Saginaw,MI,
181.5,218780,2017,Bellevue,WA,
109,218781,2017,Seattle,WA,
88,218790,2019,Springfield,OH,
90,218808,2017,Texas City,TX,
72,218808,2020,Texas City,TX,
84,218823,2017,Victoria,TX,
160,218861,2018,Las Vegas,NV,
265,218865,2018,Miami,FL,
219,218877,2017,Tucson,AZ,
149,218882,2017,Albuquerque,NM,
115.5,218917,2017,Baton Rouge,LA,
149,218928,2018,Miami,FL,
262,218931,2017,Cambridge,MA,
359,218931,2018,Cambridge,MA,
184,218958,2018,Charleston,SC,
129,218976,2017,Hebron,KY,
139,218980,2017,Cleveland,OH,
175,218982,2018,Warrensville Heights,OH,
169,219027,2018,Aurora,CO,
194,219029,2018,Lone Tree,CO,
189,219030,2017,Denver,CO,
123,219083,2017,Greensboro,NC,
211,219091,2018,Whippany,NJ,
169,219106,2017,Houston,TX,
144,219106,2018,Houston,TX,
249,219107,2018,Houston,TX,
159,219119,2018,Indianapolis,IN,
189,219127,2018,Jacksonville,FL,
219,219136,2017,Kansas City,MO,
189,219136,2018,Kansas City,MO,
192,219178,2018,Melville,NY,
153,219209,2017,Metairie,LA,
309,219213,2018,East Elmhurst,NY,
249,219219,2017,Newport Beach,CA,
245,219220,2017,Newport Beach,CA,
129,219228,2017,Ogden,UT,
154,219235,2017,Lake Mary,FL,
149,219235,2018,Lake Mary,FL,
209,219249,2017,Philadelphia,PA,
149,219257,2018,San Antonio,TX,
185,219265,2018,Princeton,NJ,
148,219285,2018,St. Louis,MO,
130,219285,2019,St. Louis,MO,
161,219288,2018,Salt Lake City,UT,
189,219295,2017,San Diego,CA,
204,219295,2018,San Diego,CA,
209,219312,2018,Scottsdale,AZ,
149,219331,2017,Sugar Land,TX,
159,219331,2018,Sugar Land,TX,
205,219341,2018,Tampa,FL,
169,219343,2018,Tampa,FL,
199,219345,2018,Teaneck,NJ,
318,219377,2018,Herndon,VA,
116,219381,2017,Tarrytown,NY,
268,219386,2018,The Woodlands,TX,
999,219439,2018,Sonoma,CA,
999,219439,2019,Sonoma,CA,
109,219458,2018,Mcallen,TX,
189,219464,2017,Chicago,IL,
172,219468,2018,Walnut Creek,CA,
269,219484,2017,Plantation,FL,
122,219566,2018,Tulsa,OK,
65,219585,2017,East Greenbush,NY,
139,219591,2017,Anaheim Hills,CA,
149,219618,2017,Atlanta,GA,
155,219622,2018,Austin,TX,
121,219629,2017,Baton Rouge,LA,
129,219643,2017,Andover,MA,
189,219649,2017,Marlborough,MA,
134,219652,2017,Westford,MA,
125,219664,2017,Canton,OH,
149,219674,2017,Charlotte,NC,
94,219701,2018,Westlake,OH,
143,219705,2017,Colorado Springs,CO,
209,219742,2018,Denver,CO,
156,219780,2018,Fort Worth,TX,
169,219792,2017,Grandville,MI,
139,219802,2017,Avon,CT,
145,219809,2018,Houston,TX,
180,219813,2018,The Woodlands,TX,
189,219814,2018,The Woodlands,TX,
144,219815,2017,Houston,TX,
143,219815,2018,Houston,TX,
129,219815,2020,Houston,TX,
119,219825,2018,Carmel,IN,
104,219827,2017,Indianapolis,IN,
92,219846,2017,Laredo,TX,
116,219864,2017,Louisville,KY,
114,219868,2017,Loveland,CO,
125,219868,2018,Loveland,CO,
126,219892,2017,Eden Prairie,MN,
139,219927,2018,Ontario,CA,
129,219929,2017,Orlando,FL,
319,219939,2017,Los Altos,CA,
199,219940,2018,Parsippany,NJ,
134,219951,2017,North Wales,PA,
169,219954,2019,Phoenix,AZ,
116.5,219955,2017,Chandler,AZ,
99,220150,2019,Cranberry Township,PA,
189,220160,2017,Hillsboro,OR,
165,220166,2018,Princeton,NJ,
121,220190,2017,Saginaw,MI,
149,220196,2018,Salt Lake City,UT,
159,220204,2018,Carlsbad,CA,
270,220213,2018,San Mateo,CA,
275,220237,2017,Sunnyvale,CA,
275,220238,2017,Sunnyvale,CA,
169,220291,2020,Wayne,NJ,
195,220292,2017,West Orange,NJ,
135,220312,2018,Atlanta,GA,
133,220318,2017,Austin,TX,
144.5,220345,2017,Bolingbrook,IL,
138,220348,2017,Solon,OH,
109,220358,2017,Dayton,OH,
115,220360,2017,West Des Moines,IA,
130,220363,2017,Sterling,VA,
99,220376,2017,Greensboro,NC,
139,220382,2018,Houston,TX,
109,220385,2018,Carmel,IN,
142,220389,2018,Knoxville,TN,
169,220403,2018,Miami,FL,
109,220423,2017,Altamonte Springs,FL,
102.5,220429,2017,Chandler,AZ,
123,220433,2018,Tempe,AZ,
94,220453,2017,Savannah,GA,
109,220466,2017,Tempe,AZ,
325,220495,2017,Washington,DC,
295,220495,2018,Washington,DC,
999,220526,2018,Phoenix,AZ,
999,220526,2019,Phoenix,AZ,
325,220542,2017,Washington,DC,
